text,label,source
"bagus banget sisirnya, mudah2an awet",positive,prdect_id
bahannya katun tapi kurang adem,negative,prdect_id
belanja di pelayanan nya baik kakak-kakak nya juga ramah dan sabar sama customer nya puas deh belanja di sini thankyou kakak tidak buat dongkol hati atau geram . aku suka .,positive,smsa:train
cukup bagus lah dengan harga segitu,positive,kaggle_shopee
slalu ok belanja disini,positive,prdect_id
"mantap, bagus dan teba",positive,prdect_id
"terletak di jalan cipaganti bandung di seberang pom bensin . ruang makan cukup luas . makanan khas jawa yang cukup beragam . ayam goreng nya empuk nan lezat , juga hati ampela nya enak serta karedok dan buntil nya . tempat parkir cukup luas",positive,smsa:train
"nasi goreng spesial yang tidak spesial karena daging , udang dan cumi nya kurang dari banget .",negative,smsa:train
makan kapau sih okelah di bandung cuma nasi nya jangan terlalu kering begini ya . untuk rasa cenderung nasi padang biasa . rasa kalau nya kurang .,positive,smsa:train
"makasih paketnya sudah datang, anak2 senang, semoga awet.",positive,kaggle_shopee
seller positive. mini wireless keyboard berfungsi dengan baik. terima kasih,positive,prdect_id
"produk yg dikirim awal tidak dapat berfungsi dengan semestinya, meskipun sdh dikirimkan lg produk lainnya. selain itu, seller sangat tidak layak menjadi official store.. pengiriman barang tidak sesuai dengan jadwal yang dijanjikan di deskripsi sistem tokped. selain itu, sangat slow response seller ini. not recommended..",negative,prdect_id
jangan pilih pemimpin dari keturunan china karena pada masa penjajahan mereka terang terangan memihak belanda dan mereka tidak ikut dalam memperjuangkan kemerdekaan republik indonesia,negative,smsa:train
ada beberapa kalimat yang kosong. saya cukup kecewa dan hal itu sangat menggangu saya ketika membaca.,negative,prdect_id
"kue dorayaki cokelat nya empuk , lembut coklat nya enak . serta menu takoyaki , yaitu makanan berbentuk bola-bola dengan bagian dalam nya lembut plus diisi dengan potongan daun bawang atau daging gurita .",positive,smsa:validation
cara membatalkan pesanan di tokopedia yang sudah dibayar,neutral,smsa:train
lumayan lah dengan harga segitu..,positive,kaggle_shopee
pesan 2 yang di kirim cuman 1 udah bayar ongkir 2 kg lagi rugi rugi kapok beli di sini,negative,prdect_id
"sebagai indomie goreng mania , saya merasa kecewa kalau mendapati ternyata bumbu jebol di dalam kemasan , kudu bagaimana nek ngene ini ? gaduh . tidak profesional banget .",negative,smsa:test
bahannya enak gak gerah dipakainya.,positive,prdect_id
fitur terbaik ok sepadan dengan harga ya,positive,kaggle_shopee
"maaf gambar ga sesuai, barangnya udh diambil overall bagus bgttt si ini",positive,kaggle_shopee
alhamdulillah paket nya sudah saya terima dengan baik dan aman mantul,positive,kaggle_shopee
terus ahok kamu bebaskan sampai sekarang begitu saja ? sekarang dia sudah jadi tersangka tapi kalian tidak mau memenjarakan dia apa maksud kamu ? kalian memang sengaja mau memerangi islam di negara ini .,negative,smsa:train
anggota fpi ditangkap aparat polrestro bekasi,neutral,smsa:train
"nasi lengko nya enak , bakmoy nya mantap , lotek nya enak , selalu ramai dan penuh yang keren pemilik nya bisa menghitung cepat tanpa kalkulator . wow keren",positive,smsa:train
"sumpah kecewa , nasi uduk langganan saya kerupuk nya ganti jadi kerupuk pelangi . kecewa banget parah tidak bohong .",negative,smsa:train
ujian cpns sulit sekali,negative,smsa:train
"bubur ayam ini sudah ada sejak lama , saya beberapa kali pernah makan bubur ayam ini , rasanya enak dan gurih , tak heran banyak orang menyukai bubur ayam ini",positive,smsa:train
harga terjangkau di bandingkan jrpass di tempat lain. penukaran nya juga tanpa masalah. next time pasti order kesini lagi.,positive,prdect_id
"kecewa bangett! beli dan lgsg bayar di tanggal 11 agustus 2021, dan skrg di tanggal 5 september 2021 barang masih belum diterima. melakukan complaint setelah 2 minggu dr tanggal pemesanan krn masih sabar dipikir ada kendala. skrg udh hampir sebulan masih dibilang follow up terus dan tiba2 status pesanan yg tadinya complaint malah selesai. ngga paham jdnya ini gimana penyelesaiannya",negative,prdect_id
pertama kali makan di sini benar-benar bikin lupa diri . harga murah buat saya kalap ambil banyak makanan laugh,positive,smsa:train
"barang rusak, tidak bisa adi charge . sehinga tidak bisa dipakai. respon penjual sangat lambat !. saya kecewa sbgi pembeli !",negative,prdect_id
dengan melayani secara arogan maka saya tidak senang dengan perlakuan dari pelayanan pelanggan indosat,negative,smsa:train
saya beberapa kali makan di sini . tempat nya enak buat santai sama teman atau keluarga . harga makanan nya juga bersahabat saya suka rawon nya . tengkleng solo wueenak . nasi gudeg maupun nasi liwet solo nya juga enak .,positive,smsa:train
"barang ngga sesuai. minta warna hitam yg dikirim warna biru. pas chat tulisannya all ready stock, ujung2nya bilang barang yg diinginkan habis lalu main kirim yang tidak sesuai dgn permintaan",negative,prdect_id
suasana restoran nyaman rasa makanan enak dengan harga yang menengah menu bervariasi cocok untuk suasana pertemuan bersama teman atau keluarga,positive,smsa:train
"sangat amat buruk, mereka yg blg exp nya 2023 tapi yang datang malah 2022 bulan 4, sekelas unilever begini toh ternyata. mereka suruh refund kalau barangnya udh sampe baru ongkir nya di ganti, apakah kalian bisa ganti waktu yg kebuang untuk nunggu paket itu? packingnya lagi, anter nya lagi, g kerjaan. ya semoga unilever yg amat besar ini sadar diri akan kesalahan nya dan kelalaiannya. dan tolong jangan menyusahkan pembeli, saya beli bukan gratisan ?",negative,prdect_id
saya suka sekali tempat ini . jawara banget . lokasi nya di tebing jadi bertingkat tingkat . paling suka yang agak turun . sebelah kanan . luas . nyaman . makanan nya juga enak enak . nasi liwet nya enak . gepuk nya enak . seluruh keluarga sangat menikmati kalau diajak ke sini . harga nya tidak bikin dompet bobol .,positive,smsa:train
hati hati guys gua beli tiga terus satu bener bener gabisa dipake. sengaja ngasih bintang satu lagian gua chat abangnya ga respon,negative,prdect_id
aku senang terbang dengan batik air,positive,smsa:train
makanan di sini benar-benar tidak sesuai lidah saya dengan harga yang tidak setimpal sih menurut saya . cuma mungkin bisa cocok dengan lidah visitor lain . tidak tahu juga sih . menu nya makanan barat .,positive,smsa:validation
ditangan pak jokowi semua pasti berjalan baik dan memuaskan . karena semua dijalankan dngan hati yang mulia dan ikhlas .,positive,smsa:validation
sempat mampir ke pabrik yang satu ini untuk pesan bakpau special . harga nya antara 10 - 25 ke sehingga cukup terjangkau . rasanya enak dan dapat dibungkus untuk oleh-oleh ke jakarta .,positive,smsa:train
gerombolan anjing kelaparan mengancam kepolisian saat nya gerombolang bajingan berkedok agama dibubarkan,negative,smsa:train
"seekor ayam goreng bisa buat tiga atau empat , dan harga nya pun standard rendah , 80 ribu . dan kadang kita pesan seekor buat bawa pulang . kalau soal rasa , oke , enak , harum bumbu terasa .",positive,smsa:train
marah sekali woy aku tidak bisa mengapa untuk apa ini tl tidak bisa di scroll tidak bisa refresh mental mengirim pesan langsung lama .,negative,smsa:validation
terdapat belasan cabang olahraga yang dimenangkan oleh indonesia pada asean games 2018 .,neutral,smsa:train
nikmati mi ayam atau mi chai shu yang enak di bandung di po ketiam . lokasi nya dekat stasiun . harga nya relatif sama dengan harga mi di jakarta yang sekelas . makanan di sini sebagian mengandung babi .,positive,smsa:validation
"lokasi tepat di sebelah parkview hotel di seberang sukajadi hotel . rasa pas di lidah , dessert nya tak terlalu manis terasa pas di lidah , tidak membuat enek , malah membuat ketagihan . untuk menu utama seperti udon , rasanya gurih namun tak terlalu asin , enak banget . harga acceptable , sesuai kantong . pelayanan ramah , cocok untuk tpt nongkrong malam minggu .",positive,smsa:train
"jiganasuki merupakan restoran jepang yang menawarkan menu makan sepuas nya . paling baik ke tempat makan ini jika ada promo , sehingga hemat di kantong secara keseluruhan baik enak , - wagyu refill sepuas nya - suki nya biasa saja , encer - ocha nya enak , - pudding dan es krim nya enak",positive,smsa:train
"rm nusa indah sekarang mengecewakan ah . kotor , orang didiamkan saja merokok di ruangan per ac tanpa exhaust , makanan lama datang nya tahu-tahu his . ngok .",negative,smsa:validation
bungkusannya kaya dah pernah di buka asal aslan lecek smua fotonya,negative,prdect_id
"kiri pembelian ke 2 saya beli 150pcs . yg kanan pembelian pertama. warna dan kualitas berbeda. pembelin ke 2 bahan tipis, warna tidak secerah pembelian pertama",negative,prdect_id
"bagus barang nya gk ada lecet sama sekali,cuman agak lama pengiriman nya",positive,kaggle_shopee
tidak cemas,positive,smsa:train
"tidak harus pergi ke hotel berbintang dan merogoh dompet lebih dalam untuk menikmati suki dan barbeque , harga rasa cha ini cukup sesuai untuk kantong mahasiswa . kita bisa pilih makanan sesuai dengan keinginan dan anggaran kita . harga nya lebih murah di rak cha yang di mal dibandingkan dengan di outlet",positive,smsa:train
warnanya tidak sesuai gmbar ?,negative,prdect_id
"menu yang enak dan murah . favorit saya di di cost adalah ikan bakar , baik itu nila , kerapu atau ikan lainnya , ditemani cumi dan cah kangkung , wow , nikmat sekali . dengan harga yang relatif murah dan terjangkau di cost cocok untuk dijadikan tempat makan seafood bersama rekan kerja , teman atau keluarga . sayang nya di cost yang bertempat di braga kini sudah tidak ada , padahal dulu tempat . lanjutan",positive,smsa:train
barang yg dikirim gk sesuai modelnya,negative,prdect_id
"orang sunda itu butuh peminpin visioner bukan penghibur ,",neutral,smsa:train
berfungsi dengan baik,positive,prdect_id
"pesan kemarin sore, hari ini uda sampai, packing super aman, dobel bubble wraps dus, mantapppp...? nanti saya edit ulasannya, kalau sudah coba...terima kasih ?",positive,prdect_id
"untuk apa beli properti di meikarta , tidak ada masa depan nya , mending beli emas",negative,smsa:train
barang penyokkkkk..ga bisa di ganti krn tdk unboxing record,negative,prdect_id
iphone ini . kamera gelap nya wassalam jelek banget tidak bisa diandalkan banget kalau malas bawa kamera .,negative,smsa:train
"ada noda kuning di jilbab nya,pendek,kaku!",negative,prdect_id
"dua kali dinda ke sini , pertama sama besties sebelumnya kita sudah makan suki tapi masih kangen jadi lanjut nongkrong di sini jadi nya kita pesan mix sushi isi 16 harga nya cuma 65k dan rasa sushi nya enak bangetlah tidak ada yang gagal minum nya kalau tidak salah thai tea dan capucinno begitu , kita makan segitu habis sekitar 120 ribuan . karena enak kembalilah dinda ke sana kali .",positive,smsa:train
sipppo,positive,kaggle_shopee
"yg abu aga tebel bahannya, yg hitam tipis bangt sedih",negative,prdect_id
"uda biasa blanja di abbot, baru kali ini dateng penyok semua...ga tau ini promo gara2 emang abisin stok penyok atau toko cabangnya yg bermasalah, yg uda pasti ngga bakal belanja lagi di toko cabang d.",negative,prdect_id
"anies baswedan lupa jasa-jasa rizieq cabul di pilkada 2017 . ini sebagai kaca buat pendukung prabowo , contoh nya sudah terlihat sekarang . orang-orang yang diciduk polisi karena membela prabowo tidak ada satupun yang dapat pembelaan hukum dari prabowo , say haram dan kawan-kawan . coba mikir ? hati-hati lo bani-bani tolol dipan .",negative,smsa:train
mantab barangnya sesuai dengan pesanan dan cepat sampai,positive,prdect_id
"tempat ini selalu rama , karena mungkin sudah banyak penggemar berat dan rasanya di-mana hampir sama standar kfc . kelebihan kfc di bandung pada umum nya adalah sayur dan jagung salad nya yang segar , penyeimbang makanan cepat saji untuk makanan yang lebih sehat .",positive,smsa:train
"poko nya tetap cinta produk bandung daripada produk cina , kualitas nya oke banget !",positive,smsa:train
biarkan bintang yg berbicara terimakasih banyak seler...,positive,kaggle_shopee
barang'a mantap jooss,positive,prdect_id
barang sesuai pesanan dan dikirim cepat,positive,prdect_id
"tempat makan yang tidak hanya menyajikan menu makanan saja , tetapi juga menyuguhkan suasana alam yang asri dan tenang , dan romantis . membuat pengunjung nya betah bersama lama di sini terletak di jalan . sersan bajuri , lembang .",positive,smsa:train
iya setara dengan hargalah..,neutral,kaggle_shopee
"zuppa sup nya manis , corn krim soup nya juga manis banget . sampai enek makan nya . dengan harga yang mahal , krim soup rasanya dibuat dari tepung instan . dinot sepadan to dicoba .",negative,smsa:train
fitur terbaik ok sepadan dengan harga ya okay lah,positive,kaggle_shopee
"duet sarat pengalaman gerindra usung agus tanribali , dukungan masih kurang",neutral,smsa:validation
"masakan nya enak , banyak varian nya , lokasi nya dekat dengan terminal bus , sistem nya seperti prasmanan , yang lebih enak nya itu sambal nya yang saya cari , mantaap",positive,smsa:train
"the peak berlokasi di daerah lembang , sangat dingin dan segar . meskipun akses ke sana agak rumit dan berkelok , namun ketika sampai di sana kita tidak akan menyesal dan merasa wah dengan pemandangan , suasana , dan udara di sana . untuk makanan nya sih harga nya lumayan mahal . kalau saya , biasanya saya ke sana sih tujuan utama nya untuk mencari suasana dan udara yang sejuk nya .",positive,smsa:train
"menu favorit di tempat ini adalah mi yamin pedas dengan saos dan keju . pedas nya enak dan 1 porsi itu isi nya banyak banget , langsung kenyang deh . menu lain yang enak adalah bakso goreng nya . cocok buat teman makas bersama dengan mi",positive,smsa:train
"relapict sekali,suka pokoknya?",positive,prdect_id
saya salut sama bapak baswedan menata jakarta sampai semrawut gini jalan nya dizzyface,positive,smsa:train
"bagus ! rekomendasi banget , apalagi buat anniversary an hehe . paling bagus datang nya sore menjelang malam . makanan nya enak , porsi nya banyak , harga nya masih dapat di jangkau . pelayanan nya nih yang paling enak , cepat dan ramah . waktu saya ke sini , dilayani sama pak andri yang super baik banget , pak andri top banget deh . hehe . pokok nya setimpal banget . kalau ke bandung harus coba .",positive,smsa:train
jual vivo y69 di lapak rendra budi setiawan rendrabudisetiawan,neutral,smsa:validation
presiden harapkan menpar ri dan menko untuk mengajak pelaku pariwisata baik hotel maupun maskapai penerbangan untuk juga diajak memberikan informasi mempromosikan wisata di indonesia khusus nya bali .,neutral,smsa:test
bagus tapi mix nya baru dipakek 1kali udah gak bisa tapi bagus,neutral,kaggle_shopee
"saya kenal bubur ayam hamid sejak waktu mahasiswa , sekitar 1978an . lokasi awal di jalan . pajajaran bandung dekat tempat kos saya . sampai sekarang tetap konsistensi dengan rasa gurih yang pas , dan sekarang sudah banyak cabang di sekitar bandung raya . selain porsi nya pas , harga nya terjangkau . ayo dicoba dan jadi kenangan .",positive,smsa:train
"restoran suki yang cukup mengesankan bahkan ini adalah resto favorit istri saya kalau ke ciwalk . menu nya banyak , ada berbagai macam daging , tahu dan sayuran yang bisa anda racik dan olah sendiri . menarik nya lagi harga nya cukup terjangkau , tidak terlalu mahal . resto ini di bandung hanya ada di ciwalk dan sukajadi .",positive,smsa:train
"rumah makan padang ini tempat nya lumayan bersih . menu nya seperti masakan padang yang lain , ada rendang telur nangka dll. untuk rasanya enak , dan standar masakan padang yang agak berminyak . harga nya tidak terlalu mahal tidak murah banget juga , jadi cocoklah makan masakan padang di sini siang hari .",positive,smsa:train
berbohong,negative,smsa:train
berfungsi dengan baik di korea,positive,prdect_id
ada cacat sedikit dan overpriced untuk plastik seperti itu,negative,prdect_id
"tasyakuran , anies baswedan lampaui target pajak , pemprov dki jakarta boleh berbangga",neutral,smsa:train
"saya berkunjung dengan teman-teman untuk makan di sini . rasanya enak , dan pelayanan nya cepat . harga nya juga cukup terjangkau .",positive,smsa:train
"baru saja tadi sampai barang nya , bagus kok",positive,smsa:train
"produk sangat bagus utk lantai marmer, dan parket. lantai lgsg bersih dan kinclong. penggunaan juga hemat.",positive,prdect_id
1 . bebek nya enak 2 . daging nya empuk 3 . sambal nya mantap 4 . harga nya pas di kantong 5 . direkomendasikan pokok nya deh !,positive,smsa:train
alhamdulilah barangx bagus dn cepat pengirimanx anku suka,positive,kaggle_shopee
"sayang sekali barang nya tidak terdeteksi bluetooth nya,",negative,kaggle_shopee
tempat nya berada di atas kota bandung . tepat nya di dago pakar . kesini nya memang agak susah dan berputar-putar . hanya ketika sudah sampai . tempat nya sungguh aduhai dan memanjakan mata . untuk makanan nya lebih ke barat . hanya ada menu nasi-nasi juga . yang harus kamu coba tentu menu steak nya . selain gede . topping nya juga banyak sekali . tob b - tidak - triliun sudah .,positive,smsa:train
baru d cobain langsung sobek tengahnya hahaaa maklumlah harga menentukan kualitas juga,negative,prdect_id
"mencari tempat untuk merayakan ulang tahun pernikahan , tepat nya di sini dengan pemandangan yang bagus , serta dekorasi dan suasana romantis , pelayanan memuaskan . terima kasih to diah",positive,smsa:train
baru dipake sekali sobek pantatnya... padahal agak kebesaran sizenya...,negative,prdect_id
indosat lemah otak banget minta ampun,negative,smsa:train
"tadi nya kirain rusak gak kena dipakai , ternyata batere yang ada di dalam jatuh . tp ya lumayan lah .",neutral,kaggle_shopee
"di hanamasa ini sistem nya ala untuk bisa makan , pilihan shabu-shabu nya banyak dan bisa makan sepuas nya . untuk rasa sih sudah tidak satu , karena saya bandung sepertinya belum ada yang bandingkan . untuk harga sih agak menguras kantong , soal nya cukup mahal untuk mahasiswa seperti saya .",positive,smsa:train
harus era hukum nya teh mel . sing bisa kudu dibisa kebun . nomor hiji jagoan demokrat untuk jawa barat hiji ... !,positive,smsa:validation
sama sekali tidak suka dengan pelayanan di tempat sini . saya sudah sering ke the kiosk tapi baru kali ini kecewa . sudah lebih dari 30 menit makanan tidak datang dan ternyata terdapat kesalahan sistem sehingga pesanan kami tidak dibuatkan dan tidak ada konfirmasi kepada kami . pihak kiosk juga tidak menanyakan apakah pesan sudah lengkap atau tidak kepada kami . saya tidak akan kembali ke sini lagi .,negative,smsa:train
"bakmi nya enak , pangsit kuah dan goreng nya juga enak harga nya cukup terjangkau , pelayanan nya ramah dan cukup cepat",positive,smsa:train
"berfungsi semua , bagus dengan harga segitu bisa karaoke an dirumah thanks seller",positive,kaggle_shopee
"maaf baru kasih ulasan barang diterima dgn baik dan juga berfungsi dgn sempurna ,harga menurut saya terjangkau ,pokoknya recommended ,yg mau beli jgn ragu2,",positive,kaggle_shopee
"terletak di daerah dago , kafe ini menjadi pilihan keluarga karena ada tempat permainan flying fox mini sehingga anak-anak betah bermain di sana . opsi menu dan rasapun tidak mengecewakan .",positive,smsa:train
"menurut saya , the valley , tempat paling romantis se - bandung . pemandangannay spektakuler waktu sore hari menuju malam , mantap dah buat makan malam bareng teman , keluarga , atau sama kekasih tercinta . pemandangan nya menghadap gunung dan kita bisa mengutip kota di bawah nya , ditambah pencahayaan di di luar maupun dalam ruangan nya , merasa seperti lagi dibegitu . pokok nya kalau ke bandung , super direkomendasikan la .",positive,smsa:train
ini pembelian ke 2 tidak mengecewakan... belum di unboxing...makasih banget bang next order lagi...,positive,prdect_id
pelayanan di hotel salak bogor tidak sebagus yang gue membayangkan . fasilitas nya juga biasa banget padahal kata nya hotel bintang lima . hm . kecewa . kayak nya sih nanti-nanti tidak mau ke sana lagi .,negative,smsa:test
"saya bersama keluarga makan di dapur sudah apati anggrek . semuanya baik-baik saja , dari rasa makanan hingga kecepatan pelayanan . namun pada saat selesai membayar , pelayan bulak balik melihat kami dan tiba-tiba lampu tempat kami dipadamkan . padahal masih ada waktu 1 jam lagi sampai tutup . kami menegur pelayan tersebut dan pelayan tersebut mengatakan gardu listrik mati , tetapi aneh kan hanya lampu tempat kami .",negative,smsa:train
"di tengah kondisi hujan , kunjungan terasa menyenangkan karena makanan yang enak , suasana yang menyenangkan dan harga yang reasonable",positive,smsa:train
"warunk segood merepresentasikan tempat makan di kota bandung wifi , space luas , interior asik dan kekinian . menu nasi goreng kikil porsi badai , rasa standar ceker goreng enak saus sambel thailand teh hangat as usual harga masih masuk akal buat mengajak pacar",positive,smsa:train
selain sambel nya khas banget rumah makan ini juga ayam nya luar bisa pas di lidah menu-menu lain yang di sajikan benar-benar mewakili makanan sunda banget . buat yang ingin makanan sunda enak dengan konsep modern sambal hejo natuna jawaba nya,positive,smsa:train
alahamdulilah barang sampai dengan aman.barang sesuai pesanan terimakasih,positive,kaggle_shopee
"variasi makanan nya banyak dan dengan harga yang sangat bersahabat , namun untuk makanan ayam penyet dan masakan lainnya tingkat kepedasan nya saya rasa kurang karena lebih terasa manis , untuk pecinta makanan pedas cobain tahu gejrot dan meminta cabai nya banyak atau pedas , dijamin berkeringat .",positive,smsa:train
produk original ?. ban jadi hitam kembali! mantap. bahanya kuat! ban menjadi seperti baru kembali.,positive,prdect_id
2x pembelian awal ga ada masalah dan puas. tapi pembelian terakhir ini mengecewakan. ntah mau irit packaging atau karena alasan apa untuk pembelian rasa tiramisu sudah tidak berkardus. mungkin udah mulai dijual ketengan.,negative,prdect_id
"kami memilih wisata kuliner di sini atas rekomendasi teman dengan pertimbangan latar alam pegunungan yang indah . meski lokasi nya cukup jauh dari kota , namun peminat kafe ini sangat banyak harus antre sekitar 1 jam ketika kami datang daftar tunggu ke 7 . menu yang tersedia pun sebenarnya tidak terlalu istimewa , namun dipadu dengan pemandangan latar yang indah akan menyebabkan pengunjung betah berlama-lama di sana .",positive,smsa:train
"packingnya rapi, bagus barangnya pengiriman cepat sellernya responsive ok banget deh bakal pesen lagi! makasih seller!",positive,prdect_id
"sempat terkendala dgn pengiriman, tapi dibayar dgn barang yang bagus dan packing nya rapih.",positive,prdect_id
bagus nyala sampek dg selamat paketnya.. tp barangnya enteng bgt.. tdk berat.. wkwkk.. semoga aja awet terus berfungsi dg baik..,positive,kaggle_shopee
"keren banget tempat nya . apalagi buat kongkow . beda dengan tempat restoran yang lain karena berada di lantai 18 trans hotel . dibagian luar restoran , ada lantai kaca transparan . kita bisa lihat suasana di bawah . bikin ngeri sih tapi menyenangkan . bisa buat uji nyali apakah kita takut ketinggian atau tidak . untuk rasa makanan nya , oke banget rasanya . baik yang menu lokal ataupun makanan barat . top .",positive,smsa:train
"salah satu restoran seafood terbaik di bandung . sebaiknya datang pas liburan hari sabtu , kepiting masih bagus baru datang . harga bersaing , tidak murah memang tapi tidak kemahalan kok .",positive,smsa:train
fitur terbaik baik sepadan dengan harga iya barang sdh dtag semoga cocok pengiriman cepat trimakasih,positive,kaggle_shopee
seller lama sekali kirim. order minggu buat rabu pagi sampe selasa g dikirim. baru dikirim rabunya. kamis baru sampe udah kelar butuhnya. udah request cancel bahkan sebelum barang dikirim tapi seller g mau cancelin alasan gabisa cancel dari audit sistem.,negative,prdect_id
berita terbaru partai demokrat siapkan 30 ribu ktp dukungan untuk ily - cakra,neutral,smsa:train
"saya sering makan di sini bersama pasangan saya . sudah berkali-kali saya kecewa karena pelayanan dari pelayan pelayan yang sangat buruk . butuh waktu yang sangat lama untuk memesan makanan saya . parah nya lagi , saya yang harus berdiri dan mencari pelayan waitress nya , sama sekali tidak ada kesigapan dari pihak kafe ini dalam melayani pelanggan . dan untuk menikmati pesanan yang saya pesan , membutuhkan waktu lebih dari 20 .",negative,smsa:train
barang yg dikirim gak sesuai promosi. mengecewakan sekali!,negative,prdect_id
sesuai harga. bahan sangat ringan hihihi,positive,kaggle_shopee
fitur terbaik cocok untuk anak karaokean tapi kalau untuk orang tua masih agak keter suaranya sepadan dengan harga dengan harga segitu lumayan lah kalau untuk suara ya lumayan keras untuk mutar musik ya,positive,kaggle_shopee
indomie burjo selalu lebih enak daripada bikinan sendiri -,positive,smsa:train
"fitur terbaik suara keras sepadan dengan harga sepadan lah speaker berfungsi dengan baik, kecil kecil cabe rawit, gratis microphone lumayanlah bisa karaoke di rumah, karokoe ne kapan kapan wkwkwkwk thanks seller",positive,kaggle_shopee
"kami mampir ke sini di bulan april 2016 roemah nenek menyajikan menu-menu rumahan jaman belanda yang enak-enak . terutama zuppa sup nya lokasi nya sangat strategis , di tengah kota . suasana nya vintage , karena menggunakan rumah besar model jaman belanda thanx",positive,smsa:validation
fpi balikpapan minta pemkot dan aparat tindak tegas kegiatan lgbt -,neutral,smsa:train
"ketika akhir pekan , keluarga saya mengajak untuk makan siang di sini . ini pertama kali saya makan di sini . apalagi lokasi nya tidak jauh dari rumah saya . makanan nya sih menurut saya biasa saja . saya lebih memilih kiyadon ataupun sushi tei . tapi yang membuat saya terkesan adalah dekorasi meja nya . tampak personal sekali . tiap tempat makan disediakan origami kecil . lucu sekali bentuk nya",positive,smsa:train
"jaman sby jadi presiden saja sudah kayak gini kelakuan nya , masa tidak ada yang tahu apa pns gila kaya gini",negative,smsa:validation
"pada kunjungan sabtu malam bersama teman , kami antre 10 menit untuk dapat memesan 6 menu . hidangan disajikan bertahap dan cukup cepat . masakan khas yang kami suka - ayam ungkep , dengan bumbu khas asin meresap dalam daging yang empuk . - terong digoreng dengan lapisan luar krispi , manis dan gurih . rekomendasi menu lainnya - sup ikan gurami asam manis - karedok , olahan .",positive,smsa:train
sepadan dengan harga bagus oke barang bagus barang mendarat dengan aman,positive,kaggle_shopee
"tempat nya bersih dan rapi , terletak di belokan jalan . harga makanan nya ekonomis , untuk rasanya cukup enak buat lidah saya . menu cukup bervariasi",positive,smsa:train
makasiii bgtttt aku sukakkkk,positive,prdect_id
jijik,negative,smsa:train
"1 . pilihan masakan nya sunda tradisional banget 2 . alat makan sangat tradisional . bagi yang dahulu pernah makan dan minum dengan piring gelas kaleng , yang ada gambar khas bunga-bunga atau seperti batik warna kehijauan , alat makan di sini seperti itu . 3 . murah banget . 4 . asik sepertinya buat nongkrong karena tersedia runtutan meja makan kecil dengan kursi cukup rendah , saya merasakan suasana tempat kumpul nongkrong .",positive,smsa:train
"buat pecinta sambal harus banget ke sini , tempat nya sih begitu saja agak sempit jadi kurang nyaman . tapi sambel nya mantaps pedas banget . masakan nya ya sama seperti masakan sunda pada umum nya .",positive,smsa:train
"tegakkan kepala mu jenderal sby karena pemimpin selalu memiliki takdir berli ku , kelak engkaulah yang mengibarkan panji partai demokrat keseluruh penjuru jawa barat dengan konsep pemerataan kesejahteraan .",positive,smsa:train
nakal,negative,smsa:train
sedih ga dapet gratisannya padhl yg lainnya pd dapet,negative,prdect_id
aslinya bagus dan barangnya cepat sampai,positive,kaggle_shopee
fitur terbaik bagus banget sepadan dengan harga murah meriah murah meriah.. yang penting bisa buat karaokean... barang sesuai dengan harganya,positive,kaggle_shopee
"datang-datang mau pesan , disuruh tunggu jam 7 ! sudah rekomendasi teman jauh-jauh . info online juga tidak ada . not rekomendasi ! totally dicoba to find another places to makan .",negative,smsa:train
"nggak amanah ,bluetooth emg ngak bisa ,ajukan pengembali.an juga di persulit ,semoga dapat karma .saya buat apa bohong.in penjual ,yang mau beli hati hati dulu ,bukan saya saja yang rusak bluetoothnya",negative,kaggle_shopee
tidak sudi,negative,smsa:train
jokowi meminta masyarakat memanfaatkan libur nasional untuk menggunakan hak pilih .,neutral,smsa:train
"kok negara ini jadi sok pintar , negara-negara maju yang lebih pinter saja alergi pada simbol-simbol nazi kenapa kita tidak boleh alergi pada pki",negative,smsa:train
"spikernya nyala , cuman packingannya kurang",neutral,kaggle_shopee
sejauh mata memandang flash sale di yang paling enak .,positive,smsa:train
ada satu yang salah dong pengirimanya gimana kurang teliti,negative,prdect_id
warna sesuai pic cantik,positive,prdect_id
barang udah sampae bagus sesuae pesanan .,negative,kaggle_shopee
"siap bunda , sasarengan menangkeun kanggo jawa barat hiji , insyaallah pasukan majalengka siap menangken jawa barat anu takwa .",positive,smsa:validation
"makan kambing yang paling enak saya angkat jempol kambing bakar kairo yang paling enak dan daging nya yang empuk gampang di makan , saya hampir sebualn 2 sampai 3 kali makan di sini . anda yang datang ke bandung wajib mencoba .",positive,smsa:train
aku suka nasi goreng . setiap hari makan nasi goreng aku tidak akan bosan,positive,smsa:train
saya senang menginap di hotel vio pasteur,positive,smsa:train
produk sesuai deskripsi. recommended ?,positive,prdect_id
"- bocor dari sambungan karet ke keran - dan bocor dri tengah2 tempat drat karna gk rapat, mau di rapatkan gk bisa karna terasa sudah mentok",negative,prdect_id
"menurut saya steak nya cukup enak , hanya lebih baik pesan yang paling gede aja yang wagyu , itu lebih empuk dari yang lain . kalau yang sirloin kemarin ini kebanyakan minyak nya saya agak kurang suka . kalau ke sini , bisa sebarkan photo di media sosial dan mendapatkan free ice cream . ice krim nya by the way enak loh kalau segi makanan oke , dari pelayanan juga baik .",positive,smsa:train
