text,label,source
Kakinya gampang diatur. Berfungsi dengan baik. Kualitas sesuai harga.,positive,prdect_id
"lokasi nya bagus , nyaman , nuansa tradisional . nyaman banger habiskan waktu di sini . musala kelewat kecil . tidak terbayang kalau dipakai untuk acara keluarga besar saat maghrib . harga makanan nya termasuk murah . untuk rasa , masalah selera sih , ya . kata saya mah standar biasa , mendekati hambar sih .",negative,smsa:train
"menu yang sangat enak dan harga yang sangat terjangkau , tempat yang nyaman . kombinasi ayam dan keju adalah ide yang unik . tersedia level pedas 1 sampai dengan 5 . disarankan untuk tidak memilih level 2 ke atas bagi yang tidak menyukai makanan pedas",positive,smsa:train
"makan di tempat ini , bukan hanya perut yang kenyang , tapi mata juga senang . porsi nya pas untuk orang indonesia yang suka makan macam saya . pemandangan bukit bintang khas daerah dago pun menambah nilai plus untuk tempat ini",positive,smsa:train
"setiap ke bandung selalu dan tidak akan lupa untuk makan di sini , sudah langganan di sini dan sangat enak makanan nya mengingatkan akan rindu masakan kampung halaman , di sini makanan nya sangat enak murah dan pelayanan nya ramah , saya dan keluarga rekomendasikan warung nasi bancakan ini untuk tempat makan keluarga",positive,smsa:validation
"ini pertama kalinya aku menggunakan yang nama nya bb cream dan concealer , seumur-umur belum pernah pakai : d honetsly , ternyata aku jatuh cinta sama bb cream dari pixy 4 beauty benefits ini , bagus banget .",positive,smsa:train
barang sudah tiba di tujuan cuma mudah panas . saya curiga ada kendala lain,negative,smsa:train
"sebelum konsep mi dengan keju yang menumpuk di mangkok booming , kafe ini salah satu pencetus nya . hampir seminggu sekali pasti mampir sini dari kampus . walaupun banyak keju nya tapi tidak bikin eneng kok , malah ketagihan terus .",positive,smsa:train
go jek selalu jadi inspirasi untuk perusahaan-perusahaan di indonesia . pelayanan nya bravo . selalu berkembang setiap waktu dan memberi kemudahan bagi pelanggan .,positive,smsa:test
warnanya tdk sesuai ekspektasi,negative,prdect_id
menyedihkan,negative,smsa:train
maka dari itu kualitas anak zaman sekarang seperti ketua bek ui yang kosong otak nya,negative,smsa:train
akhirnya saya menemukan cara yang tepat untuk aktivasi paket roaming telkomsel,neutral,smsa:train
"surga nya untuk pecinta ayam goreng . ayam goreng suharti yang sangat terkenal dan enak , pasti bisa makan lebih dari 2 potong , saya suka ayam paha nya , digoreng kering dan disantap dengan nasi hangat , dan sambal yang dicampur dengan kecap manis",positive,smsa:train
"muka nya saja sudah kayak iblis , hukum mati saja anak itu .",negative,smsa:train
"bubarkan kpk saja kakak , kpk digajih gede , yang korupsi makin menumpuk .",negative,smsa:train
"tempat nyaman , retro . menu andalan nya adalah grill , tapi saya pesan nasi goreng sea food , dan rasanya enak",positive,smsa:train
"halo selamat pagi ! indosat itu memang sengaja atau bagaimana ya , ada pelanggan komplet kok di biarkan saja ! bodoh banget ! pulsa saya sering hilang ! sinyal hilang hilang , parah ! bikin kecewa tiap hari nya , tolong dong di perbaiki , masa kalah sama 3 three ! jejak !",negative,smsa:validation
"sangat direkomendasikan jalan jalan ke sini bareng keluargaa . ada taman yang luas banget , parkir nya tidak bingung , luas , ada restoran enak yang nama nya burangrang . walaupun cukup jauh tempat nya , tapi untuk piknik ke sini rasanya worth it ya :",positive,smsa:train
dasar murahan,negative,smsa:train
"Respond cepat, packing aman, barang sesuai deskripsi, recommended",positive,prdect_id
Ukuran nya kecil tapi bagus untuk mengeringkan beberapa barang??????,positive,prdect_id
"duh kenapa sih pemerintahan indonesia ? tidak setuju banget masa mantan napi , mantan koruptor , mantan penjahat tidak dapat hak pilih , itu sih keterlaluan",negative,smsa:validation
"wah banget , sate yang nikmat bumbu yang pas , rasa yang pas dan daging yang segar , hingga menghasilkan kan sate yang benar benar mantap . pelayanan yang ramah . hanya agak lama nunggu nya karena ramai",positive,smsa:train
awal nya berada di karapitan . ada juga yang di dekat perempatan setelah bip . kemudian buka di daerah ciwalk . secara umum menu utama yang ditawarkan adalah bakso malang . pengunjung juga bisa memilih menu lain jika mau . harga nya lumayan mahal dan rasanya standar saja . cukup untuk sekedar penasaran ingin mencoba saja .,negative,smsa:train
marah sekali woy aku tidak bisa mengapa untuk apa ini tl tidak bisa di scroll tidak bisa refresh mental mengirim pesan langsung lama .,negative,smsa:validation
"lokasi di alun alun masakan padang ini cukup terkenal dengan kepala ikan kakap gule , biasa saya pesan nasi bungkus padang berisikan rendang , ayam pop dan perkedel . porsi banyak dan mengenyangkan",positive,smsa:validation
"Mantap hijau terang, cuman sayang agak kelipet kotak kotak jadinya... Gatau cara ngelurusinnya gimana, disetrika kayaknya lengket",positive,prdect_id
Sdh 2x beli disini dan gak pernah ada masalah. Packaging dan pengiriman oke.,positive,prdect_id
ternyata bukan saya doang yang disedot pulsa . bagaimana ini won ?,negative,smsa:train
"kopi nya enak dan cemilan nya enak enak sih , sayang saja porsi nya liliput deh , __laugh__ tetapi asik buat kumpul sama teman . banyak asik nya sih .",positive,smsa:train
"ada kemungkinan sih , saat ini kalau diadakan pilkada lagi di jakarta , ahok vs anies , ahok akan menang tanpa kampanye sama sekali . karena sepertinya banyak benar yang menyesal kenapa begitu bodo memilih gabener tidak bisa kerja . hancur jakarta ini .",negative,smsa:validation
Bahannya adem.,positive,prdect_id
"setiap bulan saya pergi makan ke restoran ini . dengan harga yang cukup terjangkau 15 - 30 ribu / orang anda dapat menyantap berbagai jenis nasi goreng rempah yang sangat enak . tentukan tingkat kepedasan mu , dan rasakan beda nya dengan nasi goreng lainnya . tempat nya cukup ramai di malam hari dan cukup luas .",positive,smsa:train
"lokasi nya strategis , pelayana nya cepat rasanya seperti mc donald lainnya menu favorit saya kentang goreng dan sundae coklat .",positive,smsa:train
makan kapau sih okelah di bandung cuma nasi nya jangan terlalu kering begini ya . untuk rasa cenderung nasi padang biasa . rasa kalau nya kurang .,positive,smsa:train
"rest area km 97 , dapoer penyet . restoran nya bersih , pelayanan nya lumayan ramah , harga makanan berkisaran 10k sampai dengan 70k . tapi rasa masakan nya , saya memesan sop iga waktu itu , sedikit-sedikit berbau basi . mau komplain sudah malas duluan karena sikon lagi puasa . heddeeeh .",negative,smsa:train
"harus banget nyobain kopi sanger nya ! sanger itu kepanjangan dari saling mengerti antara kamu dengan sang barista . tinggal bilang mau panas atau dingin , pahit atau manis , dan voila ! kopi akan datang tepat dengan rasa yang kamu inginkan ! kopi sanger juga disajikan dengan berbagai tambahan rasa seperti nutela , milo , ovaltine , dan avocado . pas banget kalau kamu datang ke sini malam hari .",positive,smsa:train
"tidak sengaja coba makan di sini karena menginap di sapu lidi resor . ekspektasi awal , mahal . ternyata pas lihat menu nya , harga nya setimpal banget dengan suasana dan rasa . wajib dicoba itu ikan bakar dan ikan pepes - nya . beuh ! nikmat banget dimakan di gubuk di tengah sawah .",positive,smsa:train
"makanan nya enak dan lezat sekali , tempat nya pun mewah , cuma harga nya mahal mahal , harus jeli jeli pilih makannan nya , dan cari tahu kartu kredit apa yang lagi ada promosi dengan restoran ini",positive,smsa:validation
jobloskan jonru ginting ke penjara !,negative,smsa:train
"jendral sudirman , tidak suka mahar , tidak pernah sebar isu bohong , tidak pernah teriak indonesia bubar tidak pernah culik bunuh mahasiswa .",negative,smsa:train
menyesal sekali keluar buat beli cemilan,negative,smsa:train
"rekomendasi untuk mencoba roti bakar dan pisang bakar nya , bagi yang suka keju , minta keju extra . minum coklat panas cocok untuk menemani roti atau pisang bakar .",positive,smsa:train
"pancake nya enak banget di sini ! selain itu , saya juga coba salmon steak nya , enak juga . menurut saya restoran ini termasuk yang saya akan ku njungi lagi . anak-anak saya suka banget pancake nya . bisa bikin kartu diskon di sini , cuma berhubung saya lupa terus mencetak konfirmasi jadi belum diambil-ambil __laugh__ . bagaimana pun , rekomendasi deh .",positive,smsa:train
"mi naripan adalah rumah makan dengan menu spesial mi yang sudah terkenal sejak dulu di bandung . menjadi tujuan favorit bagi para pelancong . rasanya yang lezat dan porsi nya yang memadai , membuat selalu mengunjungi nya bila ke bandung .",positive,smsa:train
"resto ini tempat nya nyaman serta ada tempat gazebo nya . desain interior nya sangat menawan dengan penataan yang serasi . layanan nya cukup baik . tersedia berbagai menu seperti tahu kampoeng isi keju , chicken quesadilas , cream of mushroom , sop buntut goreng , beef rice , sirloin steak , pepper steak , grilled chicken steak , dan sebagai nya . tenderloin steak daging nya empuk dan saus nya enak .",positive,smsa:validation
babi panggang karo . uih sedap . masakan nya bapak paling enak di bandung . kalau suasana nya diperbaiki jadi tambah enak makan nya . jenis masakan nya sudah cukup variatif .,positive,smsa:train
"Pengiriman cepat, datang sesuai pesanan dan dibungkus dengan rapi. Terima kasih y barang sdh diterima dgn baik.",positive,prdect_id
"terima kasih bapak presiden jokowi sudah hadir dan menginap di tengah-tengah kami warga lombok utara , kehadiran bapak menambah semangat kami untuk bangkit lagi",positive,smsa:test
"bu risma oh bu risma , saya rindu dengan ibu",positive,smsa:validation
"diajakin teman waktu masih kuliah , kata nya sate nya enak ... tapi setelah dicoba kurang masuk sama selera saya ... hehe hanya my opinion",negative,smsa:train
"kafe bunga terletak di villa istana bunga , sebuah kawasan peristirahatan dengan suasana sejuk di jalan menuju lembang . pilih tempat di area balkon agar dapat menikmati senja yang indah saat matahari tenggelam perlahan di balik gunung burangrang .",positive,smsa:train
"resto ini sesuai nama nya menyajikan masakan khas belanda dan suasana resto nya pun bernuansa belanda di mana para staf yang melayani memakai baju khas belanda dan tentu ada photo-photo dan hiasan belanda nya . resto ini cocok untuk opa , oma dan keluarga yang ingin bernostalgia . masakan sepetti steak merupakan masakan andalan karena memang rasanya pas .",positive,smsa:train
rasa makanan biasa saja dan pemandangan rata-rata . sehingga sekali kedatangan sudah cukup .,negative,smsa:train
jokowi tidak suka dengan berita bohong,negative,smsa:train
"rm . ayam goreng brebes ini menyediakan berbagai macam makanan tapi khusus nya ayam bakar , di sini ayam bakar nya sangat terkenal loh karena lezat nya cita rasa bakar ayam nya . kalau ke lembang jangan lupa mampir ke rumah makan ayam goreng brebes ini ya .",positive,smsa:train
"saya mengetahui restoran ini dari website nya yang mengatakan bahwa mereka telah melayani sejak zaman kolonial belanda . pada kunjungan sebelumnya , saya tidak berkesempatan makan di restoran ini karena penuh . kali ini saya berksempatan makan karena saat itu minggu sore . saya memesan triliun bone steak , dan nasi goreng . t bone steak nya tidak terlalu enak , daging nya agak keras . nasi goreng nya enak .",positive,smsa:train
"sebelum berangkat ke bandung saya sudah berencana untuk mengunjungi rm swike waled di jalan cihampelas 61 , karena saya selalu kangen dengan masakan kodok kuah tauco - nya . kamis tanggal 29 januari 2016 , kami ke sana . siap menikmati masakan berbahan baku kodok . karena di daftar menu tidak tercantum harga , maka kami memanggil pramusaji , dan setelah kami menuliskan jumlah pesanan , dia langsung menuliskan pesanan kami .",positive,smsa:train
"pengalaman yang cukup seru , makan tanpa alas piring , tapi hanya dengan alas daun , makin nikmat . makanan sunda yang sangat bervariatif dan cukup enak . tips nya : jangan terbawa emosi dan kalap memesan dan memilih semua makanan yang disediakan biasanya kalap kalau sudah melihat makanan macam-macam begitu . pilih seperlunya .",positive,smsa:train
"kalau untuk depok jawa barat , bagaimana cara jadi driver gojek ya .",neutral,smsa:train
"makanan rumah makan ibu haji ciganea , enak sekali sambal dadak nya . dengan ayam goreng yang cukup gurih . nasi nya juga pulen dan enak .",positive,smsa:validation
aku suka nasi goreng . setiap hari makan nasi goreng aku tidak akan bosan,positive,smsa:train
ribuan warga catalonia peringati hari kemerdekaan,neutral,smsa:train
"restoran ini berlokasi agak ke luar kota di jalan menuju lembang . tempat nya cantik , hijau , asri dan penataan nya terkesan alami . makanan nya cukup enak dengan harga premium . bagus untuk dikunjungi sebagai tempat wisata dan berfoto foto sekaligus makan .",positive,smsa:train
bagus.. sesuai deskripsi,positive,prdect_id
biar tidak salah tafsir . ruang ? tanya saja . kamu ini homo atau sudah tidak bisa mengacung ?,negative,smsa:train
"makanan nya enak , tempat bagus banget pelayanan nya ramah live music nya juga bagus semoga semakin sukses ke depan nya amin",positive,smsa:train
tempat berkumpul yang keren bagi penikmat seni sekaligus penikmat kuliner . ditambah udara dataran tinggi di dago giri membuat suasa semakin berkesan . harga makanan juga tidak terlalu mahal sekelas kafe ini . akan tetapi jalur menuju lokasi agak sedikit susah karena jalan yang kecil dan macet menuju dago giri . waktu hari kerja dan menjelang sore hari sangat direkomendasikan .,positive,smsa:train
panwaslu bekasi tangani dugaan politik praktis tiga pejabat daerah,neutral,smsa:train
kecewa bagt. barang yg di kirim tidak sesuai. masih kurang 3 lagi. padahal uda langganan ko malah kecewain gitu...uda komplin ko malah ga respon ya..,negative,prdect_id
"dusun bambu mudah dijangkau dari lembang , menawarkan keluarga leisure park yang bagus , restoran nya berkonsep foodcourt , banyak jenis makanan dari berbagai negara dan daerah di indonesia . yang sangat menarik adalah ada nya ruang makan yang dibuat seperti sarang burung , untuk menuju ke sarang burung harus melaluo jalan canopy kayu yang cukup panjang . sangat menarik .",positive,smsa:train
"gojek tidak benar banget sih rekrutmen pegawai nya , driver nya tidak tahu jalan semua ini",negative,smsa:train
soal uan sekarang lebih sulit daripada tahun kemarin,negative,smsa:train
"toko langganan, karena pengiriman sangat cepat. terimakasih",positive,prdect_id
"bersama srikandi anggota dpr ri melani leimena , bersiap dengarkan pidato politik awal tahun di dpc kab. bogor",neutral,smsa:train
lokasi cukup sulit ditemukan karena minim nya penunjuk arah . ketika kami akan reservasi tempat ternyata tidak bisa karena liburan sehingga begitu tiba di sana akhir pekan antrean sudah mencapai puluhan !! . setelah sekitar 40 menit yang melelahkan walaupun sudah diselingi es lilin melihat lihat pasar mini ahir nya kami dapat saung . menu yang kami pilih cukup oke datang dengan cepat .,positive,smsa:train
lama banget sampainya. ga terlalu rekomen untuk beli. seminggu lebih sampainya.,negative,prdect_id
"Baru diple, ps mau buka, cantelannya patah",negative,prdect_id
istri setya novanto gelisah saat nama nya disebut-sebut jpu kpk,neutral,smsa:train
"setelah kami bergegas dari penginapan , saya dan keluarga singgah untuk makan siang di kampung daun ini . tempat nya nyaman untuk keluarga maupun pasangan , makanan yang disajikan juga tergolong enak dan untuk menu nya disediakan mulai dari makanan dan minuman traditional hingga modern .",positive,smsa:train
"tenggelamkan partai partai pendukung penista agama , partai-partai takiyah , partai-partai munafik pembenci agama",negative,smsa:train
"kalau lagi kangen sama beancurd singapore ini lumayan . tapi sayang nya ya tidak benar-benar seenak asli nya . puding nya lembut , rasanya beragam",positive,smsa:train
"begitu masuk resto ini sudah tercium bau yang khas mengundang selera untuk makan . sate yang disajikan masih segar . selain daging kambing tersedia daging sapi dan daging ayam . selain sate ada menu yang lain seperti gule , tongseng dan sop sumsum . sate kambing nya sangat nikmat dengan pilihan saus kacang dan sambal kecap dengan irisan cabe rawit . daging nya terasa lembut dan bau kambing nya . lanjutan",positive,smsa:train
warna kaoskaki sesuai pesanan,positive,prdect_id
aku baru pakai sebentar patah,negative,prdect_id
tempat ini terletak di atas lambang . untuk masuk ke tempat ini dikenakan biaya masuk . dari restu pemandangan ya sangat bagus di dapat melihat pemandangan yang sangat bagus dan juga didukung dengan cuaca yang dingin . makanan di resto juga enak dan juga ada makanan court nya,positive,smsa:train
"pas banget buat makan malam acara keluarga di sini , makan nya enak harga tidak bohong , pemandangan kita bandung di malam hari , di iringi live musik . pelayanan nya bagus !",positive,smsa:train
aku ke pelayanan pelanggan bni yang buka akhir pekan saja di pondok indah . arisan kalau kepala cabang yang buka senin - jam at lama banget proses nya grimacingface grimacingface,negative,smsa:train
tempat nya enak . bisa dalam ruangan atau di luar . kecil tapi menarik . roti nya gede size nya . saya pribadi suka . banyak varian roti gandum nya . kalau datang malam hari . jam 9 . disc 50 % .,positive,smsa:train
penawaran spesial untuk charm bodyfit super slim khusus di bulan juni .,neutral,smsa:train
"Barangnya ga sesuai sama gambar, ukuran nya kecil.. kecewa pkoknya",negative,prdect_id
"Barang tidak sesuai dgn yg di gambar, bukan plastik keras dan sepertinya tidak bisa utk menumpuk sepatu...bingung cara merakitnya...plastiknya mudah meleyot...sangat tidak puas...",negative,prdect_id
"awal nya saya tidak berekspektasi apa apa tentang mih kocok ini . saya pikir rasanya biasa saja , tapi ternyata rasanya enak banget . saya direkomendasikan memesan mih kocok dan sumsum sapi . istimewa nya di sini , sumsum sapi tidak dihidangkan dalam bentuk tulang dan sedotan , tapi sudah dipotong potong besar dan sekilas terlihat seperti gaji . kaldu nya berasa banget , isi nya mi , tauge dan potongan kikil ditaburi .",positive,smsa:train
"pada hari sabtu saya mengajak tamu saya dari media jakarta 4 orang , dengan ekspektasi bahwa ini adalah tempat minum kopi terbaik di bandung rekomendasi dari orang-orang . ternyata pelayanan nya kurang baik . kami memaklumi waktu pelayanan yang terbilang lama dikarenakan sedang rush jam , akan tetapi tanggapan pelayan yang bernama angga yang membuat kami kecewa .",negative,smsa:train
lumayanlah untuk sekadar minum kopi . untuk makanan tidak terlalu banyak pilihan . harga standar . tempat nya kecil tapi nyaman dan serasa pribadi .,positive,smsa:train
"rindu lontong medan , datang saja kemari . sayur nya medan banget , ada tauco terong , mi gomak . ditambah telur atau rendang semakin enak . harga sangat bersahabat . mau minuman ringan khas medan badak saparila juga tersedia . pokok nya medan banget . hindari jam jam sibuk , karena yang makan dan nongkrong banyak .",positive,smsa:train
mantap ini penjualnya fast response dan ramah sekali,positive,prdect_id
"setelah pulang kerja , saya bersama seorang teman mampir ke tempat ini sebelum pulang ke rumah . lokasi nya cukup strategis , karena berada di simpang dago , bandung . tempat nya bersih dan saat kami datang di sana cukup ramai sehingga kami harus mengganti beberapa menit . untung nya kami tetap kebagian tempat duduk . menurut saya ini adalah salah satu alternatif berkumpul dengan biaya minimalis .",positive,smsa:train
"survei paling tinggi , demokrat ingin demiz jadi cagub",neutral,smsa:train
blok mahakam dikelola pertamina 100 % atau penerimaan negara naik atau nasionalisme akan diuji ngawur atau terukur,neutral,smsa:train
"lokasi nya ada di dalam paskal hyper square di jalan pasir kaliki . tempat nya luas dan ruam . segala macam masakan ada di sini . jadi tidak perlu takut kamu tidak cocok . dia lokasi nya semi di luar begitu , jadi kalau hujan pun kamu masih bisa makan di sini .",positive,smsa:train
Barang sesuai & cepat sampai,positive,prdect_id
sudah hampir 350 orang yang meninggal karena gempa di lombok kemarin .,neutral,smsa:test
"rumah makan yang menyajikan berbagai jenis masakan yang lezat , terutama menu steak dan nasi vietnam nya sangat nikmat",positive,smsa:train
"penasaran sudah lama mau ke sini , alhamdulillah kesampaian . perjuangan ke sini nya . saran : jika saat perjalanan ke sana hujan sangat disarankan putar balik ! kenapa ? karena jalanan setapak menuju ke sana masih belum aspal semua . jadi jika tidak mahir mengendarai mobil , agak ngeri juga karena tanah yang licin dan samping kanan / kiri jalan seperti jurang . tapi ketika sudah sampai , semua jadi terbayarkan .",positive,smsa:train
namun yang terjadi justru dia menyedot saldo gopay serta mengalihkan pengisian gopay ke akun dia .,neutral,smsa:train
"lokasi dan pemandangan sangat natural serasa di pedesaan , harga tiket masuk sangat murah , pertama kali datang anda akan disambut oleh musik khas sunda , anda akan diantar ke tempat permainan dan restoran menggunakan mobil fasilitas gratis dari restoran ini . membeli makanan menggunakan voucher yang dapat dibeli dan dikembalikan pada hari tersebut , makanan nya sangat khas daerah jawa barat , anak-anak kami sangat menyukai nya .",positive,smsa:train
ruhut mulut bak comberan penjilat penguasa . besok prabowo menang jilat prabowo juga ruhut .,negative,smsa:train
letak nya ada di tengah jalan braga . strategis . makanan dan minuman nya enak . pas juga di kantong tidak terlalu mahal .,positive,smsa:train
"pelayanan nya sangat sangat mengecewakan , pelayan-pelayan nya sepertinya tidak dididik untuk bersikap baik kepada pelanggan . waktu pelayanan juga sangat lama . not direkomendasikan , buat yang tidak bisa bersabar .",negative,smsa:train
malam minggu kemarin saya dan suami makan disinih rasa dan suasana nya ke bandungan ban set . enak dan bikin ketagihan .,positive,smsa:train
"balada komputer belum siap . kasihan nih yang dari jauh , sudah memesan tiket kereta hotel . ada yang ibu hamil pula .",negative,smsa:validation
uenak bangetzzz??udah berulamg kali order,positive,prdect_id
"packing rapih, barang ORI, berkualitas, harga murah",positive,prdect_id
"lokasi the valley suki garden lebih masuk ke dalam lagi dari lokasi the valley - nya sendiri . di the valley suki garden , anda bisa menikmati paket all kamu can eat . resto ini baru buka jam 5 sore . bahan makanan yang disediakan cukup beragam dan rata-rata untuk daging sapi sudah diberi bumbu barbeque , lada hitam , dan lain-lain . tempat nya cukup luas dan meja nya cukup banyak .",positive,smsa:train
"saya pakai paket yellow lho . tetapi pulsa saya berkurang terus , dasar tukang tipu !",negative,smsa:train
"rakyat indonesia lebih kecewa , ini bukan settingan kayak sinetron . ini asli , rakyat indonesia kecewa tidak bisa nonton asian games . ingat , sctv bisa menjadi besar sekarang karena rakyat indonesia bukan india . atau sinetron tidak jelas .",negative,smsa:test
"kampoeng daun dengan nuansa khas pedesaan bandung bikin kita yang sedang makan semakin mantap menikmati hidangan , dengan makanan makanan tradisional khas sunda khusus nya . sangan enak dan nikamat",positive,smsa:train
"berhentilah minum coca - cola , sayangi tubuh mu , jangan mau minum minuman sampah macam itu",negative,smsa:train
pemandangan serta spot buat foto-foto sih bagus tapi makan nya tidak banget . mau makan ala untuk bisa makan harus bayar 120 ribu per orang minimal 4 orang . buat yang tidak berempat dilarang makan di situ . makan di foodcourt harga nya sekitar 20 ribu tapi rasanya tawar banget . tiket masuk dusun bambu 20 ribu per orang belum bayar parkir kendaraan . mahal . tidak asik .,negative,smsa:validation
"tempat nya memang nyaman , kemarin ke sana waktu makan siang , jadi mungkin belum terlalu ramai kalau kayak sore / malam . rata-rata harga makanan 30 ribu , minuman 20 ribu",positive,smsa:train
"sebelum mempercayakan penyimpanan data kalian . mending pikir dulu deh . saya baru pakai blm 2 minggu , kartu langsung tidak terbaca lagi . mana ada data yg tidak bsa di selamatkan . dan proses garansinya aja pake estimasi sebulan . yap SEBULAN . mending beli yg pasti aja . merk baru blum tentu terjamin kualitasnya . Be carefull and keep healthy . thx",negative,prdect_id
"makanan di sini lumayan enak , pelayanan juga rata rata , cuma tempat agak kotor dan panas . lokasi strategis di ujung jalan braga .",positive,smsa:train
"makan di tempat ini tanggal 17 oktober malam saat menginap di kota bandung , lokasi nya sangat strategis berada di jalan braga yang cukup ramai . kami sekeluarga memesan nasi dengan bebek goreng yang disajikan dengan kol yang digoreng tepung dengan sambal yang menurut saya sangat pedas sampai berkeringat walau cuaca bandung cukup sejuk . rasa bebek nya lumayan enak , untuk harga relatif masih terjangkau .",positive,smsa:train
"makasih seller.ramah, recomended seller. . tx u shakernya ya. bisa buat langganan nih.",positive,prdect_id
"kami ke sini untuk sarapan pagi . biji kopi yang digunakan adalah hasil roast sendiri , sehingga benar-benar biji kopi yang masih segar , dan hasil nya pun kopi yang sangat enak . salah satu dari kami adalah rekan yang berasal dari belgia , dan di negara nya dia biasa makan croissant untuk sarapan . mantap .",positive,smsa:train
"saya datang pas liburan , jadi ramai nya memang luar biasa . padat dan sungguh tidak nyaman , bahkan susah cari tempat duduk untuk makan . kafetaria yang ada di dalam sebenarnya adalah gerai-gerai makanan yang juga bisa ditemukan di luar dusun bambu , beda nya harga di sini hampir 40 % lebih mahal .",negative,smsa:train
saya tidak mau lagi memakai jasa pos indonesia,negative,smsa:train
"enjoy loh minum kopi di sini mangga cobaan kopi kelenteng dan makan . an nya barista nya kece - kecelah , enjoy in time in here",positive,smsa:train
"kue-kue klasik nya enak , ada kue roll , kue dengan nama panjang berbahasa jerman , roti-roti pastry yang membuat mau apalagi waktu datang pas buka puasa . untuk makan malam , saat itu saya memesan tenderloin steak medium baik yang empuk dan mi nya shasilik yang enak banget rasanya . minum nya teh lemon hangat dalam poci , tapi sayang porsi nya kurang banyak hehehe . suasana restoran nya sangat nyaman .",positive,smsa:train
"begitu datang ke sini , saya disuguhi welcome minuman berupa orange juice plus grenadine syrup . yuk , seger banget !",positive,smsa:train
"kami sekeluarga menyempatkan dirimencoba makan di dusun bambu . kami memilih tempat makan dengan nama lutung kasarung , di tempat makan nya ini seperti sarang yang kesemua kaca-kaca nya ditutupi oleh ranting-ranting yang merambat . eksotik , unik , keren banget dan makanan nya pun enak .",positive,smsa:train
"tempat makan yang luar biasa nyaman dan menyediakan makanan dan minuman yang enak dan beragam yang cocok untuk dicoba semua , layanan dan suasana sangat baik",positive,smsa:train
"menu makanan daerah cukup enak dan variatif . akhir pekan harus sabar menunggu order makanan untuk makan malam . makanan datang sangat lama , terlalu lama . perlu ditambah staf untuk makan malam . indah nya suasana tidak bisa menghilangkan kejengkelan menunggu makanan .",positive,smsa:train
"enak roti nya , nyaris sama dengan semua cabang . hangat ataupun dingin sama-sama enak untuk dinikmati . pelayanan bisa cepat .",positive,smsa:train
wkwkwk puas banget sudirman said sama ida kalah di hitung cepat lem bagai survei,negative,smsa:train
"suasana nya asik , romantis , dan ekslusif . pemandangan nya juga sangat bagus . tapi sayang , jalan untuk menuju ke sana nya masih rusak dan jauh .",negative,smsa:train
"area kuliner dan belanja yang berkesan mewah , enak untuk cuci mata namun bukan kelas mahasiswa . mudah dijangkau oleh kaarena banyak kendaraan umun yang menjangkau .",positive,smsa:validation
"pegawai auto2000 yang nama nya mas agus itu baik banget . ramah sopan . pelanggan pun puas , tidak ngeselkan . claim , pelayanan perbaikan jadi lancar dan tidak lama . rekomendasi sekali :",positive,smsa:train
"hop hop bubble drink ini menurut saya rasanya standar dengan bule minuman lainnya . saya beli yang milik tea pakai pearl , rasanya biasa saja . harga nya cukup murah dibandingkan dengan bule minuman yang lainnya , tapi tidak terlalu banyak varian nya . jadi mungkin agak bosan kalau beberapa kali ke sini .",positive,smsa:train
"alhamdulillah , pesanan sudah diterima dan berfungsi dengan baik .",positive,smsa:train
"penyebab nya adalah karena nomer henpon gue tidak terdaftar . jadi bank mandiri tidak mau mendaftarkan nomor henpon selain telkomsel , indosat , atau xl .",neutral,smsa:train
ini ada udang dibalik batu supaya anak nya itu dipilih jadi wakil presiden .,negative,smsa:train
"terletak di daerah dago , kafe ini menjadi pilihan keluarga karena ada tempat permainan flying fox mini sehingga anak-anak betah bermain di sana . opsi menu dan rasapun tidak mengecewakan .",positive,smsa:train
"Barang yang diterima cacat pada analog, untuk komplain tetap dilayani tetapi dari saya sendiri tidak kirim kesana karena ribet dalam ongkir dan pengiriman nya. lain kali tdk apa apa di buka segelnya untuk di cek analognya, sehingga tidak perlu masalah complain dan kirim balik sana lagi, Terima kasih",negative,prdect_id
Beli bolpen dan refill... kok yg dikirim mainan anak. Bagaimana tanggung jawab toko nih!!!,negative,prdect_id
"Respon cepat,produk sampai dengan cepat,,",positive,prdect_id
"SETELAH DICEK TIDAK UTUH 32GB. KOK BISA YA???!!.. KEMANA SISA 3GB NYA MAS/MBA???KRN LAGI BUTUH, YAUDAHLAH CUKUP TAU BELI DISINI. PERTAMA DAN TERAKHIR BELI DISINI.",negative,prdect_id
"untuk noahs baru di sini . tersedia makanan , makanan dibuat oleh ex - chef dari kapal pesiar , sehingga makanan bernuansa cita rasa eropa dan professional sesuai harga 50 - 150 ribu wifi oke jika di dalam ruangan , di luar ruangan dekat kolam setengah pemandangan nya indah dan santai . wifi lemah di luar untuk di dalam ruangan . udara luar suka masuk jika ada mobil datang . sehingga udara bensin / solar tercium .",positive,smsa:train
"barang kagak sampe,...beneran kagak sampe. gak jelas toko nya apa aplikasinya ini kecewa",negative,prdect_id
"apabila anda berkunjung ke bandung . cobalah ke warung pasta . berlokasi dekat dengan kebun binatang bandung dan rumah sakit boromeus . di sini menyediakan berbagai macam masakan dari pasta seperti spagheti , fettucini , lasagna dll. selain itu ada menu nasi dan pizza juga loh . harga nya cukup murah dan rasanya enak . tempat nya nyaman untuk bersantai bersama teman maupun keluarga .",positive,smsa:train
