text,label,source
"sirik tanda tak mampu , kayak prabowo anjir",positive,smsa:train
pilihan menu nya lengkap . mozaru nya harus coba . enak banget . untuk sushi juga banyak pilihan nya tapi harga nya tergolong mahal kalau dibandingkan yang lain .,negative,smsa:train
"bakmi rica kejaksaan menyajikan mi rica yang sangat nikmat dan pedas . yang menjadi daya tarik utama nya adalah tambahan daging rica pada mie nya yang cukup melimpah dengan aroma dan rasa yang pedas gurih . bagi yang tidak menyukai makanan pedas , juga tersedia bakmi / yamien asin dan manis juga bakmi kuah dengan pilihan tambahan bakso , pangsit , babat , dan lainnya .",negative,smsa:train
"dekorasi nya yang khas membuat sago semakin menarik untuk dikunjungi , menu makanan-makanan yang di jual cukup sederhana dengan rasa yang lumayan dan porsi yang besar",negative,smsa:train
"perusahaan / online shop di bekasi yang butuh film tarif / ongkir jne , mention kami ya .",neutral,smsa:train
"Ga sesuai produknya sma di photo, bahannya kasar dan sama sekali tidak menyerap keringat, jadi tidak nyaman dipakainya, sejak beli lalu dicuci baru dipakai barusan banget, dan terpaksa harus dibuka lg krna gerah, ga kepake deh jadinya ??",negative,prdect_id
yang terhormat tolong dong respon pesan langsung saya . terima kasih,neutral,smsa:train
"entah siapa guru si yupi ini , kerja nya memfitnah dan memftnah .",positive,smsa:train
"warung nya oke , makanan nya enak , lokasi nya pinggir jalan . mudah dijangkau .",negative,smsa:train
jahitannya ngga rapih ..banyak benang2 yg belom kepotong.ada juga benang yang copot :'(((,negative,prdect_id
kami kebetulan sedang berbelanja di badung suer mal . dan untuk makan malam mampir ke pepper lunch . banyak pilihan makanan yang sedap rasa dan juga penampilan nya . harga nya pun masih terjangkau .,negative,smsa:train
"kami sekeluarga sedang merayakan acara ulang tahun salah satu anggota keluarga kami pada tanggal 19 juli 2015 di rest the valley , pada saat kami akan meminjam pisau untuk acara potong kue , kebetulan kue ultah nya kami bawa dari luar , tidak dibeli di resto ini tidak ada pisau kue nya .",neutral,smsa:train
"resto dengan konsep alam yang sanggup membuat kita melepas penat dari hiruk pikuk kota . suasana yang sejuk , pelayanan yang ramah dan sajian yang nikmat memang menjadi andalan dari restoran di utara bandung ini .",negative,smsa:train
"warna tidak sesuai dengan keinginan, padahal sdh dichat",negative,prdect_id
bahannya tipis dan jahitannya kurang rapi,negative,prdect_id
"providerxl , respon yang muncul : koneksi internet terputus / unable authentic kamu identity handphone oppo r1011",neutral,smsa:train
Kualitas bahan bagus.,positive,prdect_id
"batagor yang patut dicoba jika ke bandung ! menurut saya ini adalah batagor terenak yang pernah saya makan . sayang nya harga nya mahal , sekitar 12 ribu / pc dan 1 porsi berisi 3 pc , jadi hanya seperti makanan ringan saja bagi saya . di sini menyediakan yamin juga , bisa dipilih sesuai selera , bumbu manis atau asin . kedua nya enak . ada juga roti bakar dan kue cubit tapi saya tidak sempat mencoba .",negative,smsa:train
dedi mulyadi dan ridwan kamil dianggap kepala daerah terpegah 2017 : adapun bupati yang paling banyak bersuara di media adalah bupati banyuwangi abdullah azwar anas dengan 25.497 pernyataan .,neutral,smsa:validation
Puasss banget packing aman. barang diterima dengan selamat. thank you,positive,prdect_id
"sangat cocok untuk tempat makan sambil mengobrol dengan teman atau keluarga , jika hendak melihat pemandangan lampu bandung di waktu malam juga cocok , disediakan berbagai menu makanan dan minuman , juga minuman beralkohol . mantap .",negative,smsa:validation
pagi yang melelahkan rasanya ingin diam saja,positive,smsa:train
"barang bagus, meskipun agak panas",positive,prdect_id
banyak banget pil / meme yang nyolong dari fa tapi sepertinya tidak cocok digunakan di sini,positive,smsa:train
"kami bukan dalam kapasitas menentukan jangan / nyapres , mbk .",neutral,smsa:test
kurang suka sama kainnya,negative,prdect_id
"mengunjungi the valley , senin malam udara nya sejuk sekali , kalau ke sini malam-malam harus bawa jaket kalau tidak mau masuk angin . pemandangan nya bagus , harga makanan yang mahal tidak sebanding dengan rasanya . rasa makanan nya biasa saja , tidak ada yang istimewa . tempat makan nya agak gelap , jadi tidak bisa terlihat jelas makanan yang disajikan .",negative,smsa:train
"ngomong doang gaya preman , bentak-bentak di depan media . payah cupu ! semoga selanjutnya tim tertangkap massa nih ahok .",positive,smsa:train
"kalau dibanding restoran lain di bip , tempat ini cenderung lebih tidak banyak pembeli , tetapi cenderung nyaman . tidak penuh sesak dan tidak terlalu ramai . pelayanan nya juga ramah .",negative,smsa:train
"Barangnya original ??. Produk berfungsi dengan baik. Suara yang dihasilkan jernih. Mudah digunakan. asli ga nyesel transaksi disini,agan seller mau jelasin sejelas2nya masalah produk dan variasi2nya,sampe cara penggunaan alatnya sehingga berfungsi semuanya...",positive,prdect_id
kondisi karungnya banyak yg bolong sehingga tidak bisa d pakai,negative,prdect_id
menteri susi minta nelayan warisi semangat juanda,neutral,smsa:train
"nyinyiri pembangunan infrastruktur pemerintahan jokowi , fadli zon : kata nya revolusi mental",neutral,smsa:train
pak sby banyak memberikan kebaikan untuk bangsa indonesia,negative,smsa:train
"saya lumayan sering makan di rumah makan ampera yang ada di jakarta dan bandung , kemarin saya mencoba cabang nya yang ada di cimahi . saya memesan paru , babat , sate telur , dan cucut keong kecil : d , untuk rasanya kurang lebih sama dengan tempat lainnya , tapi saya agak kecewa dengan cucut nya yang terasa kurang bumbu . untuk sambal nya terasa terlalu manis juga jadi kurang enak .",positive,smsa:train
"jika ada pertanyaan lebih lanjut yang ingin kamu ketahui atau mengalami kendala terkait dengan produk traveloka , jangan ragu untuk menghubungi kami kembali .",neutral,smsa:train
saya sangat kecewa belanja di toko ini. respon penjual cuek. tanggapan lama. begitu datang barang tumpah basah. satu minggu baru datang. tidak tau di kirim nya lama atau di pengiriman nya lama.,negative,prdect_id
kualitas jelek. ngak mau pakai di smartphone,negative,prdect_id
"pie susunya jamuran, duh parah bgt sih jualan",negative,prdect_id
"jakarta tidak aman sama sekelompok orang yang tidak bertanggung jawab , dan berani nya keroyokan begal orang . tidak menghormati gue sama orang seperti mereka",positive,smsa:train
"saya datang tanggal 1 september pas jam makan siang . memakai motor . dari kejauhan saya lihat pegawai nya sudah memperhatikan saya . pas saya masuk ada perempuan paling depan , sepertinya kasir . hanya melihat saya tanpa senyuman atau ucapan selamat datang . dari awal masuk saya dan teman saya bingung karena tidak ada pelayan yang meng - guide kita .",positive,smsa:train
"inilah mitos yang membuat tahun baru menjadi seremonial dan artifisial , tanpa kedalaman makna",neutral,smsa:train
Mantapppppppppppp,positive,prdect_id
cinta jokowi,negative,smsa:train
jadi pemimpin di indonesia itu banyak tantangan nya .,neutral,smsa:test
natali ardianto mengundurkan diri dari jabatan cto,neutral,smsa:train
"dalam pilkada 2018 , polri diminta meningkatkan pengamanan di sekitar tps .",neutral,smsa:train
"bertanya apapun selalu di jawab dengan lengkap dan sabar, barang cepat sampai, packing rapih... terima kasih untuk admin nya ????",positive,prdect_id
domino s pizza sedang memberikan promo dan voucher pizza hemat 25 % atau voucher rp 30.000 melalui tokopedia 27 desember 2017 - 05 januari 2018,neutral,smsa:train
steak di sini selalu membuat ketagihan . menu kesukaan pasti steak ayam nya . saus nya top markotop . pilihan kedua jatuh pada spaghetti don pedro nya .,negative,smsa:train
"enjoy loh minum kopi di sini mangga cobaan kopi kelenteng dan makan . an nya barista nya kece - kecelah , enjoy in time in here",negative,smsa:train
"kemarin saya lagi punya uang berlebih nih , jadi sekali sekali saya mau makan abuba steak lagi , saya sudah sering makan di sini , karena steak nya yang enak banget",negative,smsa:train
harus nya driver gocar tahu diri kalau mau cari tambahan tidak begitu cara nya .,positive,smsa:train
mie nya kelembekan . tidak suka,positive,smsa:train
"gelar emergency pertemuan , demokrat klaim dijegal di pilkada",neutral,smsa:train
menyesal sekali kemarin makan di warung makan upnormal . tidak menangkap rasa indomie dihargai semahal itu .,positive,smsa:train
cukup bintang yang bicara .,neutral,smsa:train
"Love it, product bagus. Worth it. Thank you????",positive,prdect_id
"sebenarnya kelebihan makan di upnormal itu karena disediakan banyak mainan , nongkrong jadi lebih seru .",negative,smsa:test
kenapa jokowi tidak memenuhi janji kampanye malah membangun infrastruktur yang tidak ada dalam janji kampanye nya,positive,smsa:train
": sore sahabat , saat ini sedang dilakukan pemeliharaan sehingga akses miliar - banking serta registrasi",neutral,smsa:validation
"bagus balon2nya merekat di dinding atap. seller responsif, langsung kirim sesuai pesanan, pagi pesen siang sampai bahkan pesanan ada yg dilebihin.",positive,prdect_id
ada tiga tahap . pertama harus unlock bootloader terus pasang twrp terus robot deh xiaomi kamu tipe berapa ya ? soal nya suka beda gitu loh,neutral,smsa:test
itu kan gua bilang apa kalau islam itu benar agama sesat . muslim tolol .,positive,smsa:train
wapres jika sapa penyintas di posko erupsi gunung agung,neutral,smsa:validation
sandiaga berenang lawan menteri susi paddling di festival danau sunter,neutral,smsa:train
"jika kw bandung harus datang dan coba nasi bakmoy , nasi lengko , rujak ulek dan lotek nya .",negative,smsa:train
"suka steak berbumbu resto ini bisa jadi pilihan , harga dan kualitas makanan setara . goulash sup di sini direkomendasikan . suasana resto cukup menyenangkan dengan pelayanan yang responsif .",negative,smsa:train
axa mandiri merupakan perusahaan joint venture axa dan bank mandiri sehingga jalur distribusi nya melalui bank mandiri .,neutral,smsa:train
"Pengiriman cepat, packing rapih dan aman. Kualitas suara standar sebanding dengan harga",positive,prdect_id
"beli cimory di indomaret , tidak tau nya sudah lewat masa kadaluarsa tiga hari , kacau !",positive,smsa:train
"menu di sini sangat membuat mata jelalatan untuk mencicipi semua jenis minuman yang ada di dalam nya , rasa minuman yang membuat ketagihan membuat ingin balik lagi ke kopi tiam , asik juga buat nongkrong dengan teman-teman .",negative,smsa:train
sumpah sedih banget kamera handphone jelek banget : tidak bisa bikin ancam yang bagus : menyesal beli handphone vivo yang ini,positive,smsa:train
"menurut saya warung nasi bakmoy ini paling enak di bandung , belum ada yang mengalahkan . rasanya itu loh yang enak banget . selain dari bakmoy , kita juga bisa pesan lotek yang juga enak banget ! dua menu ini favorit saya kalau ke sini . sebetulnya lebih sering suruh pegawai untuk beli dan bungkus , dinikmati di rumah .",negative,smsa:validation
"makanan di restoran ini cukup murah dan enak , pelayan nya ramah dan cepat tanggal permintaan konsumen",negative,smsa:train
menyesal beli paket data di akula ku . lama sekali juga . lagi urgent juga,positive,smsa:train
"peduli generasi muda dari bahaya narkoba , fpi malah dikriminalisasi aksi nahi munkar front pembela islam",neutral,smsa:train
"mi masak di sini benar-benar enak . porsi nya juga gede , cukup bikin kenyang seharian . mi masak berupa mi lebar dengan kuah berwarna keruh tapi soal rasa juara dunia deh",negative,smsa:train
tempat nya keren . cocok buat saya yang sangat cinta rooftop . kebetulan cuaca cerah hari ini . menatap citylight sambil menikmati makanan dan minuman . hanya beberapa kafe yang punya suasana romantis seperti begini di bandung .,negative,smsa:validation
woi ini peringkat gue turun garagara jaringan melar,positive,smsa:train
"tengok setya novanto di rutan kpk , deisti tumpangi mobil rheza",neutral,smsa:train
"parit adalah salah satu restoran seafood yang paling sering dibicarakan di bandung dan selalu ramai dikunjungi . parit menyediakan berbagai seafood segar seperti kepiting , udang , kerang , ikan , dan cumi . pililah-pililah seafood tersebut masih segar disimpan di bak pendinging dan kita bakal memilih jenis ikan atau kepiting nya sendiri untuk dimasak sesuai selera . menu favorit saya adalah kepiting soka , cumi goreng tepung , udang goreng .",negative,smsa:train
Ujungnya bompel mungkin kebentur pas ekspedisi. Saran: packaging seharusnya yg lebih aman utk barang mudah pecah.,negative,prdect_id
"sate kambing nya juara . empuk dan tidak berbau . sate ayam nya juga enak , per tusuk daging nya besar . bagi yang biasa makan porsi kecil , 5 tusuk sudah cukup kenyang . tapi untuk sate kambing pesanlah 1 porsi , tidak akan menyesal .",negative,smsa:train
bawaslu terima 10 laporan dugaan pelanggaran saat pilgub riau 2018,neutral,smsa:train
"tempat nya nyaman dan nyaman , pelayanan ramah dan cepat , namun rasa makanan seperti sop buntut dan iga bakar barbeque di bawah standar dan kurang bumbu . pasta aglio olio beef - nya juga di bawah standar . harga makanan yang cukup mahal tidak sepadan dengan rasanya",positive,smsa:train
"langsung 3.8 / 5 pedas nya pas , kalau mau lebih ringan bisa dicelup ke kuah . saya tidak makan babi nya tetapi mi nya sendiri pakai rica sudah lumayan enak . aroma rica dan minyak nya kayak menempel ke mi . buat yang tidak tahan pedas kayak saya , disarankan : 1 . pesan yang asin 2 . celup ke kuah 3 . minum alpukat agar bisa menikmati mie nya dengan lebih nikmat .",negative,smsa:train
barang bagus.. segel.. utuh.. original.. berfungsi dengan bener.. seller respon nya ajib.. cepat amir... uda gt kasi sarannya pas banget lg dengan kebutuhan.. mantabbb,positive,prdect_id
"ibu rohmah minimal transaksi transfer ke sesama rek mandiri atau pun ke rek bank lain minimal rp 1 , - . terima kasih nida",neutral,smsa:train
setiap kali ke restoran ini saya dan keluarga selalu memesan nasi liwet nya yang sangat lezat dengan ayam kampung yang gurih dan bikin ketagihan . lingkungan di sekitar restoran sangat luas dan ada tempat bermain untuk anak-anak . pelayanan nya sangat ramah dan harga nya lumayan murah,negative,smsa:train
bocah seperti dan manja tidak pantas untuk hidup,positive,smsa:train
"ketua kamar dagang dan industri alias kadin jawa barat , agung suryamal tak menampik kabar yang menyebutkan jika diri nya didekati bakal calon gubernur jawa barat , ridwan kamil .",neutral,smsa:validation
"Bukunya penyok diujung atas, kebuka dikit plastiknya pas nyampe",negative,prdect_id
strata tahun politik : jurus mabuk ala istana,neutral,smsa:train
car free hari di jalan sudirman bogor sudah tidak ada .,neutral,smsa:test
airasiago memberikan promo diskon paket penerbangan hotel rp . 150.000 dengan kartu kredit bca,neutral,smsa:train
richeese factory adalah restaurat waralaba yang menyajikan ayam dengan rasa pedas dengan berbagai level . sangat cocok untuk anda pecinta rasa pedas .,negative,smsa:train
barang sudah diterima dengan baik . tapi kok ada sedikit goresan dibackcase nya ya,positive,smsa:train
"balada komputer belum siap . kasihan nih yang dari jauh , sudah memesan tiket kereta hotel . ada yang ibu hamil pula .",positive,smsa:validation
"mantap barang ori, packing oke, harga promo muraj, sering sering aja promo ya",positive,prdect_id
barang bagus dan berkwalitas.. mantapsss... sesuai deskripsi.. cepat sampai,positive,prdect_id
orang papua goblok itu berani datang ke jakarta bilang dukung ahok cina anjing bajingan itu biar kita injak injak kamu . di jakarta orang papua kristen itu kebanyakan orang tolol . goblok . bodo . semua pantas orang papua hidup nya miskin dan melarat .,positive,smsa:train
telepon genggam nya eror pas pertama dinyalakan,positive,smsa:train
cara membatalkan pesanan di tokopedia yang sudah dibayar,neutral,smsa:train
pepper lunch merupakan restoran jepang unik yang di mana kita harus memasak seperti chef di atas hotplate menu yang harus dicoba adalah the giant steak nikmat namun harga cukup tinggi,negative,smsa:train
"nomor resi dpk3702190474215 saya cek sudah sampai jogja tanggal 14nov , sampai sekarang belum sampai rumah , tolong diproses secepatnya .",neutral,smsa:train
"Toko Alat Ukur dan Repeater memang oke nih layanannya, responsif dan cepat kirim dengan aman. Produk Drone FPV S89 lumayan untuk santai bermain camera di udara, perlu fine tuning aja untuk posisi stabil, karena bobot ringan, waspada kalo tiupan angin mulai berisik. Drone Tello gw sebelumnya lenyap kebawa angin kencang di perbukitan Sibea-bea bulan lalu. Enjoy playing this cheap drone. Thank you Boss.",positive,prdect_id
Penjual apaan.. barang gak diterima.. diajukan pengembalian dana malah hr ini dapat notif sdh selesai dan dana akan diteruskan ke penjual... woi... balikan dana saya,negative,prdect_id
"terkenal dengan bawal bakar nya , terus berkembang jualan makanan cina makanan juga walau tidak banyak menu nya . harga nya di bawah 40 ribu rata-rata nya . semi out door . rasa masakan nya standar .",negative,smsa:train
pilkada ulang di sampang digelar 27 oktober,neutral,smsa:train
"rumah makan surya , benhil , rumah makan padang overrated . pelayanan jelek , harga mahal , rasa biasa saja",positive,smsa:train
"sekjen pdip : kami pernah diintervensi , tapi tak buat puisi mellow dramatik",neutral,smsa:train
GA ADA PACKING BUBBLE NYA,negative,prdect_id
"kalau untuk depok jawa barat , bagaimana cara jadi driver gojek ya .",neutral,smsa:train
"kurang cocok pake samsung S21 ultra, hp nya berat, gimbalnya miring2",negative,prdect_id
"yang terhormat gopay itu dobrakan bagus , sayang masih ada isu sekuriti nya .",neutral,smsa:train
"Selalu suka dengan sabun ini, enak dan segar� apagi dipakai setelah olahraga",positive,prdect_id
"cc tukang fitnah menghasut , melintir fakta ini kelompok-kelompok ormas hti . im . fpi .",positive,smsa:train
hotel zamrud pelayanan nya mengecewakan ! hotel per-bintang pelayan seperti losmen .,positive,smsa:train
"providerxl , respon yang muncul : koneksi internet terputus / unable authentic kamu identity handphone oppo r1011",neutral,smsa:train
riset : dedi mulyadi - ridwan kamil terpegah selama 2017 : hasil riset yang dilakukan oleh sebuah perusahaan intelijen,neutral,smsa:train
"Enak banget, pulen bener2 teksturnya seperti nasi, gampang juga buatnya.",positive,prdect_id
"paket sahur nya bohongan apa bagaimana sih , pulsa sudah terpotong , sudah dapat notif sms , tapi paket nya tidak ada --",positive,smsa:train
"favorit saya tentu saja sirloin steak dan spageti carbonara nya , lebih sering datang ke suis butcher di trans studio mal sekalian window shopping dengan suami atau anak , suis butcher terletak di area dekat food court",negative,smsa:train
"menu lengkap , nasional dan makanan barat ada . makanan penutup enak dan bagus untuk difoto . pencahayaan minimum dapat diatasi dengan menambah lampu dari senter hp .",negative,smsa:train
"kami memilih wisata kuliner di sini atas rekomendasi teman dengan pertimbangan latar alam pegunungan yang indah . meski lokasi nya cukup jauh dari kota , namun peminat kafe ini sangat banyak harus antre sekitar 1 jam ketika kami datang daftar tunggu ke 7 . menu yang tersedia pun sebenarnya tidak terlalu istimewa , namun dipadu dengan pemandangan latar yang indah akan menyebabkan pengunjung betah berlama-lama di sana .",negative,smsa:train
"Bagus kokoh, enggak yang lari larian rodanya",positive,prdect_id
"kapolres jakarta timur kombes pol ya . tony surya putra sik , mh dampingi gubernur dki jakarta anies baswedan dalam rangka kunjungan ke pos pengamanan ops lilin jaya 2017 di gereja st . antonius , otista , jatinegara , minggu malam .",neutral,smsa:train
Ternyata kecil hanya cocok buat anak anak kl buat dewasa kepala besar terlalu nyekek tapi warna bagus sesuai pesanan,positive,prdect_id
"rumah makan yang terletak di tengah kota bandung ini memang sangatlah terkenal dan juga sangat rekomendasi bagi anda pecinta kuliner sunda , meskipun hanya menu sunda warung makan ini menawarkan sambal extra pedas yang khas , tentunya sangat cocok juga bagi anda pecinta pedas . warung makan yang buka 24 jam ini memang sangatlah harus anda coba jika berkunjung ke bandung",negative,smsa:train
sarapan untuk makanan ringan dan berat tersedia . sayang ada beberapa tempat duduk nya terbuat dari besi sehingga kalau lagi cuaca dingin jadi tidak nyaman untuk duduk,positive,smsa:train
"200 ribu di era sby itu sudah bisa buat mencapai freezer 1000 liter 24 jam nonstop . tv , lampu , amp ; rice cooker . kalau listrik nya benar-benar 900 va",neutral,smsa:train
"Mantap barangg cepeatt sampaii barang bagus penjual nyaa fast respons banget, packingan oke banget aman sampai di tempatt.. barangnya kerennn bangettt",positive,prdect_id
"royal wonder steak aus , harga rp 150.000 , pesan yang medium , rasanya datar , saus nya juga tidak bantu rasanya . sayang sekali australian imported beef disajikan seperti itu . pan seared marinated lamb aus harga 99 : 5 , beberapa bagian masih tidak matang , tekstur keras dan dry . makanan penutup kita pesan apple strudel , dari tadi kita tulis review ini bahkan belum datang makanan nya .",positive,smsa:train
pak jokowi harga mati !,negative,smsa:train
"polres majalengka , kapolsek kadipaten kompol drs edy budi peamono silaturahmi dengan teten heri , tokoh ormas fpi warga desa karangsambung .",neutral,smsa:train
produk logitech memang mantep-mantep,negative,smsa:train
dia biasanya membeli tisu paseo,neutral,smsa:train
"Kameranya berfungsi, untuk kualitas gambar tentunya sesuai harga ya, seperti kamera anak sejenis. Sayangnya kabelnya kotor sekali, seperti bekas, sudah coba dibersihkan juga tidak bisa.",positive,prdect_id
"kasus toko obat digerebek fpi , propam akan periksa intel bekasi",neutral,smsa:train
bapao minimal yen sejak kecil : saya sudah sering beli . ini alamat nya di gardujadi . yang saya sering beli adalah bapao manis . asin dan siomay nya . semuanya enak .,negative,smsa:train
Penjual tidak ramah,negative,prdect_id
"nomor resi dpk3702190474215 saya cek sudah sampai jogja tanggal 14nov , sampai sekarang belum sampai rumah , tolong diproses secepatnya .",neutral,smsa:train
"di chills ini saya paling suka beli cheese cabe nya kalau ada yang ulang tahun , rasa kue nya enak dan tidak giung , keju nya lumayan kerasa . untuk harga juga tidak mahal-mahal amat , antara 100 ribuan untuk kue sedang . letak chills ini ada di basement istana plaza , seberang nya giant supermarket .",negative,smsa:train
"pusat oleh-oleh makanan ringan ini tidak hanya menyediakan makanan ringan khas bandung tetapi juga makanan khas daerah lainnya . walaupun terdapat banyak pilihan , namun makaroni setan nya menjadi primadona buat ku karena rangup dan pedas nya enak . sesuai dengan nama nya . memang tidak akan dilupakan rasanya deh . : d tidak menyesal beli banyak",negative,smsa:train
"bakso malang lengkap , rasa lumayan enak , harga terjangkau . sangat di padati pengunjung pada saat jam makan siang .",negative,smsa:train
"renyah , legit , enak dan porsi nya tepat , tidak terlalu besar dan tidak terlalu sedikit . menyisakan rasa enak meski sudah pulang kerumah . sangat disarankan bagi pecinta daging domba .",negative,smsa:train
Barang yg saya pesan tidak sesuai pesanan. Udah komunikasi via chat untuk minta tukar dan minta tolong direspon ke tokopedia care tapi ga ada balesan sama sekali. Pertama kali saya ngalamin kyk begini selama belanja di toped.,negative,prdect_id
demokrat inginkan membentuk koalisi alternatif bersama golkar .,neutral,smsa:train
"resto zaman dahulu dengan rasa enak yang tidak berubah dari dulu , cobalah udang kipas nya , gurame asam manis , sate shanghai , sop hisit , mi goreng , kepiting cingkong , haisom dengan harga yang lumayan mahal tetapi hampir selalu penuh tiap hari tidak hanya pada akhir pekan saja , kadang lantai 2 suka dipakai untuk kawinan , minuman tidak terlalu banyak variasi , kebanyakan jus jeruk dan air teh .",negative,smsa:validation
"sampai saat ini benar-benar enjoy deh pakai . tapi tadi kita coba cash kembali 50 % sunday ya nonton bioskop , di xxi epicentrum cuma bisa pkk debit bca saja . tidak bisa pakai kartu lain . penonton kecewa deh . __sad__",positive,smsa:test
aplikasi mobile legenda sangat keren dan penuh tantangan,negative,smsa:train
pemkot suroboyo tidak rayakan pergantian malam tahun baru - ini komentar trirismaharini,neutral,smsa:train
sudah cukup saya kecewa dengan pelayanan hotel ini,positive,smsa:train
Produk yang diterima lengkap. Lampunya terang. Pas di kepala. pengiriman standard. paket sampai dengan aman. makasih,positive,prdect_id
menteri susi tantang wagub sandiaga uno mengubah danau sunter seperti danau di swiss .,neutral,smsa:validation
"selain makanan minuman nya enak cocok buat pertemuan . pemandangan nya keren sekali cocok buat wedding , prewed . suasana nya tenang , santai , adem .",negative,smsa:train
restoran dan juga penginapan ini bernuansa seperti pedesaan . suasana nya yang asri membuat kita merasa seperti berada di sebuah desa . tempat yang cocok untuk mengajak keluarga berlibur . makanan ala tradisional yang nikmat juga bisa kita santap di sini .,negative,smsa:train
"pilgub jawa barat , pdip lirik ridwan kamil ? sebelumnya , ridwan kamil diusung nasdem",neutral,smsa:train
"di sekitar istana bogor , kita bisa kasih makan rusa langsung kalau rusa-rusa nya lagi dikeluarkan .",neutral,smsa:test
artikel opini : meluruskan tafsir putusan mk ari wirya dinata :,neutral,smsa:train
"ganyang cina ! sehari saja mereka sudah belagu , apalagi berhari-hari",positive,smsa:train
pdip mendeklarasikan cagub dan cawagub yang akan diusung nya untuk 4 provinsi .,neutral,smsa:train
Material Produk Bagus. Kualitas Produk Bagus. Produk Sesuai.,positive,prdect_id
"saya suka banget tempat ini . sayang nya pas ksini , hujan melanda . jadi tidak bisa dicoba romantis nya di luar . chocolate gateau nya teh terbaik banget . cappuccino nya juga pas sekali ditambah dengan seksi nya 3d art. rekomendasi tempat !",negative,smsa:train
"ketika menghadiri suatu acara keluarga yang bertempat di le marly maka yang terpikir ialah pantry yang khas dengan menu yang khas pula . ternyata dugaan saya benar , menu yang ditawarkan oke banget berbanding lurus dengan harga nya : demikian pula minuman nya . namun karena malam minggu sehingga waktu tunggu sejak memesan sampai makanan datang membutuhkan waktu lebih dari 30 menit . sebetulnya bukan problem . lanjutan",negative,smsa:train
"Ada sedikit cacat, selainnya oke",positive,prdect_id
karya bakti bca finance posisi relationship officer membuka lowongan untuk penempatan pekanbaru,neutral,smsa:train
indonesia kirim dua wakil pada semifinal japan open,neutral,smsa:train
"Pesen hari selasa malem, nyampe rumah rabu sore.. kamis masih aman, jumat pagi di minum udh asem.. padahal masih banyak.. jadi kecewa :(",negative,prdect_id
masakan india menurut ku tidak enak . terlalu banyak rempah,positive,smsa:train
tni ada kodam ix / udayana gelar perlombaan melukis dan pertandingan catur,neutral,smsa:train
"bagi saya , restoran ini adalah rumah makan masakan padang terbaik yang ada di sekitar dago . makanan yang disediakan cukup bervariasi , dan pelayanan mereka cepat . hidangan pun lengkap dengan berbagai pilihan . favorit saya di sini adalah rendang . biaya makan rata-rata perorang adalah sekitar rp . 45,000 untuk makan rendang minuman .",negative,smsa:train
ini penjelasan mabes polri untuk partai demokrat,neutral,smsa:train
pas untuk ukuran kaki 46 juga. bahan sesuai dengan harga. dan cukup tebal,positive,prdect_id
ojek online itu tolol semuanya muka driver ojek online semuanya seperti anjing dan babi,positive,smsa:train
yg dipesan lain yg dikirm lain !!!,negative,prdect_id
"oppo f1s , kamera belakang nya jelek kalau dipakai nonton konser bc kalau nonton konser kan harus dizoom gelap",positive,smsa:train
"mantap maju dpr ri banda aceh - nama edi saputra , ketua dpc partai demokrat bireuen ,",neutral,smsa:train
"fraksi gerindra kalah di basis , sah : kita pertanyakan loyalitas nya terhadap prabowo",neutral,smsa:train
Response selalu cepat. Barang sampai cepat. Tidak pernah masalah. Kartu langsung aktif,positive,prdect_id
"Maaf br review skr, barang sesuai & lsg dipakai gk ada masalah....seller nya cepet ngerespon nya, yg pasti remote nya keren & recomended banget..tks",positive,prdect_id
fpi dan ormas islam nobatkan ustaz abdul somad sebagai asadullah -,neutral,smsa:train
cool tempat dan romantis ! pelayanan yang top banget oleh mbak dela plus makanan yang pas di lidah dengan minuman yang beraneka dengan udara sejuk kota bandung plus city pemandangan bersama teman-teman . tempat yang bagus untuk berkumpul di kota bandung .,negative,smsa:train
"rumah makan di jalan anggrek ini memiliki keistimewaan jenis seafood yang beragam dan ada yang masih hidup untuk dipilih dan dimasak saat itu juga . berbagai jenis masakan dapat dipilih dan waktu tunggu yang singkat membuat kita tidak terlalu lama kelaparan menunggu . menu steam kerapu sangat enak dan gurih , apalagi bila dimasak dengan ikan yang masih segar . lokasi cukup sejuk , harga murah .",negative,smsa:train
"makanan yang tesedia cukup beragam . peralatan makan yang digunakan kebanyakan peralatan antik . suasana rumah makan sangat santai . makanan favorit saya adalah tutug dimasak kuah pedas , es cendol hijau , dan karedok . air putih dapat anda minum gratis langsung dari teko antik .",negative,smsa:train
"Smart schedule nya ga bisa nyala, di aplikasi nya failed terus.",negative,prdect_id
"kalau untuk depok jawa barat , bagaimana cara jadi driver gojek ya .",neutral,smsa:train
"anjing , orang sunda anjing . berani di twitter doang .",positive,smsa:validation
"metode penjualan nya dengan prasmanan , jadi sudah semua makan sudah siap tinggal kita pilih saja , dari jenis sayuran , lauk pauk dan aneka sambal . untuk lauk pauk yang ingin dipanaskan kembali tinggal info ke petugas nya . tempat nya sangat nyaman , parkiran luas , musik angklung menemani kita makan . , pokok nya sunda abis dah . harga nya jangan ditanya . , murah meriah banget . ,",negative,smsa:train
"Komunikasi dan Response seller cepet banget, packing rapi dan aman!! Recommended deh..????????",positive,prdect_id
demokrat bantah bersepakat dengan gerindra di pilgub riau,neutral,smsa:train
hasil pertandingan madura united vs mitra sukar skor akhir 2 - 0,neutral,smsa:train
